Frame,Time,0001_1,0001_10,0001_2,0001_3,0001_4,0001_5,0001_6,0001_7,0001_8,0001_9,0002_1,0002_10,0002_2,0002_3,0002_4,0002_5,0002_6,0002_7,0002_8,0002_9,0003_1,0003_10,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0003_9
4539,324.1428571428571,2085822.9361706672,2082661.3475018162,2212967.6663668463,1976479.4070001147,1944638.6754576585,,2030597.3528231434,1979239.4581211063,1938157.0968661397,2019959.2267705926,1421695.0655669875,2199691.0878360434,2457033.898087635,2293550.705734226,1612265.2335518892,1741833.6029425692,,1924756.351810722,2462926.5912752245,2569936.150279713,1898927.2162704573,2385511.8575585918,1836128.867534545,2028313.2993982832,2053790.7090485587,2339271.2929992494,2322271.4763738057,2062052.7175222656,2109620.553181077,2435063.6521646264
4540,324.2142857142857,2118029.627516096,2315123.7196946726,2348836.418638195,1919960.903853231,1895848.0316954139,,2057155.1642927246,1827404.0795142348,1944883.077831562,2054924.160286011,1428842.6524587763,1999611.539280929,2349134.0855829837,2383024.806865448,1612265.2335518892,1742793.253669563,,1843152.5099974212,2415975.6663825144,2697346.9885406615,1966170.321425558,2396929.199201777,1799868.0784472986,2065625.327549694,2024143.3807581891,2332494.7087228713,2370236.9683693997,2056599.474021326,2116251.8778827386,2411433.4488076167
4541,324.2857142857143,2108966.11425325,2532068.0871493593,2340865.5571128377,1858190.3414566584,1882059.6577563337,,2031571.0304645933,1884106.7545482933,1946082.4815792067,2217775.006579745,1437443.9659571915,2099004.155798203,2425284.713233824,2384825.8384407163,1619127.907434189,1685995.3337251218,,,2335371.30147916,2432151.3803643156,1949816.9207870741,2318598.9990561237,1756923.006296165,2015628.1749958303,2129969.265541013,2432739.3059513574,2436942.28827988,2028338.8908926954,2049116.05456095,2498345.1440474354
4542,324.35714285714283,2025035.4657290087,2064676.353200276,2293410.8260899377,1874147.3684166414,1936326.7877912917,,2031571.0304645933,1861704.0476529473,,2211148.8075791164,1452795.9726043774,2090232.907155755,2448214.098393786,2325957.9647496566,1614931.9821175458,1816819.0418560165,,2021101.5866852228,2460023.6028655614,2345308.917104649,1935096.5731695876,2313945.596467488,1729997.4909513134,2099505.929015001,2121859.509366009,2322916.5823107297,2422802.8876308836,2151581.3899035337,2068341.9091888466,2377769.456686568
4543,324.4285714285714,2083741.3029056648,2108456.9594910443,2355730.8322306033,1858227.137646872,2063030.6414926292,,2072724.8909180702,1805488.9455069925,1943773.8344835762,2199235.97871205,1451539.5675714489,2131035.4422085485,2411722.386530421,2395791.0783958896,1635571.83956397,1827970.7545701112,,2087934.2141682396,2237040.563272247,2514354.555046656,1988416.1041854348,2322122.452194873,1742955.8486698768,1979181.6769597805,2162088.17456917,2365111.146299655,2271363.1062554573,2088766.3834059413,2146673.2732063816,2501760.633626614
4544,324.5,2087664.31600215,2265773.1459709373,2276632.714519685,1814780.7213948984,1750430.086056237,,2049817.5615294743,1831938.9105752152,,1998822.184368467,1465607.8684605905,2155759.8175993483,2325910.7430175603,2284084.187515102,1620439.7355529398,1827970.7545701112,,1997388.6542292044,2213840.2826703736,2482152.134768828,1902283.4281673538,2405386.4189413707,1782527.0012530235,2025859.2460257735,2102060.2509702384,2458735.9712466956,2462685.3792861514,2093824.16830467,2116715.6774855033,2448311.958487281
4545,324.57142857142856,2189304.3579697507,2153388.2484118785,2071400.8222798621,1763595.0015936983,1820188.0752229188,,2057634.5512544464,1887163.4607072864,1939942.745383188,2144827.768575417,1479977.4429743425,2289256.362118304,2246385.7540222355,2179494.322495948,1601949.297385791,1869168.297463841,,1910787.1743501066,2380143.402803073,2517206.8762368485,1879811.5452482146,2307392.3666957775,1816866.4525603652,2025585.2364552005,2073138.667738898,2381616.207752548,2279634.3920696992,2088766.3834059413,2088833.2798735527,2276615.3746602167
4546,324.6428571428571,2297752.6206204076,2064312.5372442468,2180270.4091802808,1763595.0015936983,1910493.3037338054,,2078636.511910133,1852795.6483476514,,2040262.7415725428,1476323.2293798919,1995614.0841518054,2383536.030661891,2203575.2489824574,1580293.5877237276,1869168.297463841,,2049233.4731855372,2380143.402803073,2404407.7056167573,1927376.990703153,2331269.7551060757,1809433.7657365417,2050836.5637392635,2092433.9824840913,2356983.0405507754,2349572.6856326987,2076795.6844306863,2070587.4495881568,2411445.782619998
4547,324.7142857142857,2080816.5771642444,2012521.2211633967,2069957.0860199255,1730747.5512613913,1829139.1446287811,,2083278.9607299583,1813330.9726101859,,2030660.5778634497,1476323.2293798919,2203267.645234909,2330503.0778878243,2255018.3430492496,1602756.4405286738,1858008.0589919302,,1911450.6966938751,2345384.737801381,2673762.25743265,1876013.2299298132,2369506.7179964236,1874521.5036528432,1987378.042589861,2092203.9016215904,2320596.0734676537,2376726.7283114395,2073117.489651725,2112952.8847716493,2296875.665442844
4548,324.7857142857143,2080816.5771642444,2188522.8961421805,2050579.0239775379,1771559.651462978,1801414.8048687147,,2015560.771664662,1925843.3967526928,,,1475984.9438827815,2172998.2981213606,2491265.119764489,2210347.33739141,1650403.9832090533,1858008.0589919302,,2021043.0451749924,2330838.0357647645,2652809.467298823,1872352.9111908223,2302721.874229873,1865660.6927562128,2025136.7820029508,2077461.8330417029,2339391.93655029,2323050.3429216417,2027618.9726516367,2133591.2226540036,2288151.335518421
4549,324.85714285714283,2131402.01135456,,2009724.6813366292,1771559.651462978,1896261.919449141,,2071881.929213582,1923876.5353396675,,,1458315.2077207186,2253225.6413543676,2337647.6021068804,2448745.269774167,1591439.3439613369,,,1994229.6586505855,2361673.063807469,2456891.8529825383,1898898.1015826485,2373125.726886799,1810351.3957079523,1978460.607663025,2046816.616778651,2331198.900119836,2332298.327195627,2072428.2408467368,2209581.8970910017,2342724.328763037
4550,324.9285714285714,2090939.0761173798,2221457.932844134,1950238.5988295043,1932156.380438835,1787487.3143556803,,2012703.937561371,1924817.5539423053,,2024645.5551195832,1476661.8159934906,2194521.1040982883,2428561.1476395936,2359422.7893719147,1621315.7537210681,,,2049607.1258143098,2363415.295798438,2497255.062142292,1810089.5339381478,2367805.4339143797,1845034.4239043763,2038702.7845116917,2075015.6197469814,2254936.006653478,2233563.298450789,2022713.63068638,2105004.8226089515,2287660.859262414
4551,325.0,2096420.522188303,2178978.128253455,1972451.2570076461,2172716.997512726,1894499.6022568808,,1918201.7642820256,2068066.9154807879,,,1443779.295972751,2122837.1373045472,2512011.9358747685,2445756.246391152,1610829.521831703,1827281.3803361065,,1988271.975319249,2341676.638764884,2563273.623092189,1837835.1244331042,2381319.012837992,1806661.373178001,2118816.976524042,2087915.5858142579,2365120.6314941295,2299484.9831812177,2089230.3756578134,1971056.7943865955,2178023.9743976397
4552,325.07142857142856,2192394.406357342,2279284.7867729208,2088439.8714107801,2339531.149318791,1796194.7551873263,,1942191.7656012182,2111629.705763854,,1960336.3997885596,1470888.36792828,2277853.967128744,2565170.615211255,2289547.9740947224,1643864.4673481525,1827281.3803361065,,1984878.0417528339,2325673.3613006263,2538144.91577189,1838978.8215695827,2323867.476638835,1853939.964906491,2036845.9096325967,2069286.620983932,2230484.956792137,2355214.661331404,2058112.4838280613,2087796.4252831119,2162601.0958668827
4553,325.1428571428571,2089103.2225775388,2508629.6045935834,2061323.949735476,2180695.1934813494,2012258.7756597954,,1923862.6213523145,1930948.9494195129,,,1470400.0983899015,2173830.6198702073,2317995.456364446,2345354.842362377,1663803.4029797409,,,2094259.416875134,2347172.156964063,2432446.9561136593,1910928.2588160054,2396617.3525496298,1838667.013000518,2034883.4474213477,2070434.9339242184,2364245.3538561026,2343565.242727271,2049553.2438672106,2104437.8425336373,2333896.6352503262
4554,325.2142857142857,2093567.6874655378,,2033118.5641680118,2260244.6692449036,1921612.292494413,,1990526.5416818857,2038491.9861754065,,,1470331.1693587338,2181452.0270845066,2294966.617209186,2470848.4229529784,1676953.843878483,1986831.7036316933,,2034951.1553176625,2361631.474085751,2389759.843712939,1820067.7148757076,2413599.2627283116,1751515.171451897,2061515.4352227687,2095030.8913759107,2294966.477434183,2386061.049099493,2081667.4903285792,2037316.9943757372,2412563.085563984
4555,325.2857142857143,2136942.0100711603,2117807.0030753445,2062498.674803255,2343602.855028425,1963629.944707283,,2032678.3690639625,1984001.514153071,,,1433340.9736721672,2203755.558815592,2514723.3270731913,2312132.8530886676,1639673.4654089827,,,1990684.2414017313,2361631.474085751,2439250.7814748012,1859268.3052923884,2394877.985245847,1776851.6728790598,2048190.2713487896,2136687.8161244243,2377847.6419059117,2357710.6430395003,2058053.9558952267,1992559.2167940054,2371194.610762871
4556,325.35714285714283,2082179.4226772862,2427075.767848615,1973236.0874722686,2280421.7298073387,1755023.9848498262,,2007126.043151943,2017877.4323167526,,,1468342.6916848838,2169944.843564753,2288513.3984038546,2330056.925307353,1587515.2160159762,,,2075637.8784711196,2393417.7043937077,2326476.120213857,1907658.5761224185,2429526.164380152,1774380.38069569,2029536.0133911944,2088920.3305165756,2322813.242115033,2253041.330854778,2059373.9027539867,2052187.3528052273,2299860.173626314
4557,325.4285714285714,2210890.243999571,2165869.866670345,1982991.6168534374,2326752.666072982,1973606.8915010265,1929976.047288614,2055703.5854894817,1942201.262910743,1945500.474085625,,1468957.4821232916,2089787.4479959698,2579391.172734749,2190114.0442584674,1514466.5557111702,,,2051122.1307919605,2435966.4400843503,2327261.7327250666,1902003.2120558438,2543529.5495926226,1851502.613291086,2044377.303667226,2112723.0453152335,2446569.226691636,2325862.431085548,2062260.4371018454,1975897.241947427,2388694.2070550025
4558,325.5,2268225.853512813,2123137.30636282,1983878.1020572116,2278474.298383368,1814895.5091856758,2426458.168095459,2077166.721558296,1830107.572062183,1972632.5978784296,,1439004.4521716267,2150044.216620591,2567626.9410287114,2283149.3589862688,1718545.0357523174,,,2037294.695662206,2595246.7061461173,2367574.466659004,1841779.8627638486,2450763.707227861,1789098.827554969,2052587.6193391704,2138588.7993391794,2355594.605556934,2424854.9717467967,2049226.986328237,1985891.2177094284,2404486.2263733135
4559,325.57142857142856,2272708.5410750667,2248107.6703622206,1973533.3814148712,,1968891.176899938,2221308.9180523246,2071270.8201620209,1969156.9882432567,2292871.4799889806,,1425250.2126051341,2306352.3679757672,2499163.7091711634,2314017.6182908807,1640634.9093033427,,,1946378.19069623,2595246.7061461173,2489716.6607156447,1945736.816912949,2444547.3788753063,1805857.1852922577,2059135.279933432,2107437.4873340754,2400789.925057734,2380670.25784031,2074527.686312196,1987365.0506353183,2588816.27525655
4560,325.6428571428571,2276085.526797205,2219392.615807227,2053429.904578632,1931062.392575221,1930819.895543993,2446183.6705005234,2061947.1895703077,2125735.515681107,2208290.631839206,,1439564.02267668,2266849.582614687,2398310.8570225844,2334759.688073411,1735800.9151590515,,,1963648.7481290123,2613526.0968015185,2503659.7977996627,1915858.3732239704,2391328.240673412,1881255.2727545532,2051332.4583007148,2079415.1966843253,2201596.8165307776,2395433.995966588,2086931.8261258323,2110543.930560798,2492460.090751793
4561,325.7142857142857,2263226.454049129,2406611.359292915,2080192.7486056986,2053511.4476213157,1891542.8112180221,2453997.771246059,2117821.2555407253,1828530.1894694804,2295448.5303812455,,1438561.3712570576,2376252.007821296,2398310.8570225844,2159039.749416991,1645234.2030280405,,,2037937.4535422723,2624746.3641060926,2532279.243755808,1905177.3408375042,2497048.6254022056,1874012.220972242,1945532.5796855341,2081080.5751863066,2356359.701097373,2436237.8558164625,2059363.574432335,2028035.6928254631,2329724.318010027
4562,325.7857142857143,2325688.9444153486,2360333.804817603,1974761.3843351554,,1893124.2954996878,2629908.348370046,2048432.1142293508,,2231972.775857232,,1412458.4349194986,2386948.513834161,2384524.940821028,2362249.259716309,1601036.6686314358,,,1997452.3799120944,2624746.3641060926,2496314.605776882,2002321.7338770325,2402546.790843362,1846926.6032851057,1937896.5660237721,2027255.6049439597,2238427.581857581,2466586.461820804,2096585.3243031302,2101190.5053711175,2363846.166267217
4563,325.85714285714283,2329057.1786353346,2483070.5958290207,1976606.9051596192,2060035.830991362,1796643.5970609316,2523503.5959329237,2076767.2997482675,2139660.7226947597,2356310.295498498,,1437530.549389224,2296146.620449063,2207469.5907175653,2321759.7697275057,1618008.1312024011,,,2104566.6338569825,,2417833.9453187175,1916974.684471764,2422172.6068843813,1801654.9028043628,1994020.606974176,2033332.9315742878,2212234.4445502665,2325379.4963622666,2068171.0839712068,2001219.240145353,2414678.3868952184
4564,325.9285714285714,2346298.690347251,2230856.7445855252,1884189.976447573,1989053.252777252,1824762.1609932873,2443832.204379632,2019520.7218905513,1932745.7788292703,2099800.442950258,,1413644.0904529956,2237734.9506290187,2207469.5907175653,2230027.1844140873,1728639.3953081532,,,2067048.708511211,,2443658.656422363,1915707.9176132742,2409495.5713413125,1802661.8159764167,2059998.5324444007,1982710.2744322729,2265946.1189613757,2328167.2526820614,2128019.4986577886,2042979.5752864026,2360243.170754178
4565,326.0,2292094.3746148893,2310736.232002246,2033814.484834681,2098462.0037960117,1893134.595699014,2448502.8785271286,2050335.7929980005,1967426.0495218183,2262344.9677102193,,1413644.0904529956,2176899.6073585297,,2268542.0085241133,1653140.2778612687,,,2129942.7776471283,,2358347.1439630524,1949879.3026410658,2401178.197451986,1886376.9198018091,1990908.3033915279,1983463.3431509929,2323422.995472562,2340161.0864008153,2025990.099986361,2029499.9880960989,2344208.4665968004
4566,326.07142857142856,2298660.4165065777,,1886024.6587005688,2123819.096053705,1984917.8027590134,2329131.0084360354,2053611.77359519,2049176.6672993237,2259839.0539490283,,1408631.998797183,2312097.4788129777,2189479.921577972,2208142.0077947383,1628169.7537392878,,,1981913.7124130095,,2577388.802076144,1874894.1643540857,2452395.26960857,1840679.0688199226,2016869.210417279,2021983.3328175938,2271424.703351397,2364810.826406564,2008210.20281374,2090488.119366134,2373411.6712716273
4567,326.1428571428571,2295518.406926446,,2064768.9920533272,2078798.7873736694,1815835.6674312307,2312485.501630478,1917512.3689366062,2012371.4372000084,2327094.5068294182,,1423370.3429255586,2140552.5295452434,2189479.921577972,2247892.255308997,1591980.4541928612,,,2168759.792440022,,2388557.3909814544,1923007.8832757045,2481205.3929816335,1816801.1281160568,2008497.8681401631,1990312.9875465978,2313152.517969413,2335539.4327517217,2007183.9384976665,2022574.7398356725,2305555.989790191
4568,326.2142857142857,2266411.326478839,2419807.439831067,2006421.3539392736,2085770.5440158045,1908767.8520035208,2130285.828059651,2048397.7889872547,2154960.987137038,2360062.093139904,,1423370.3429255586,2381542.937661659,,2265920.070534997,1588700.5286423562,,,2133764.8195728823,,2605897.4294275236,1938286.895892755,2378063.288343851,1873449.710417914,2068878.566392516,1993962.2948671775,2254168.634273106,2336792.942991689,2056300.5283763253,2113415.7275097687,2525730.021737801
4569,326.2857142857143,2308900.7791245077,2377713.5739626633,1958001.997885386,2116755.822528257,1910156.1429699943,2423756.1911413316,2070075.9781389413,2207030.9104537335,2265705.765162335,,1423370.3429255586,2225277.242861775,2189479.921577972,2247550.2045035283,1503325.6632369969,,,2179591.2625936917,,2348332.786103553,1954969.0395522937,2512318.6226104014,1795208.2041766136,2026428.0078955272,1959328.1189740147,2267096.2489541387,2325193.798190799,2059337.1601526681,2096007.7280679054,2435440.8347126283
