Frame,Time,0001_1,0001_2,0001_3,0002_1,0002_2,0002_3,0003_1,0003_2,0003_3,0004_1,0004_2,0004_3,0004_4,0005_1,0005_2,0005_3,0006_1,0006_2,0006_3
787,56.14285714285714,,3189888.695564051,,2278013.0092259147,2484167.4487215155,2391429.340331084,2483224.0807352583,2618705.581161526,2078255.1276021933,,3407832.6553048156,3191292.1185363745,3195622.039804081,,2969056.534702034,2826347.1838243064,2116559.178860543,2620661.4365536557,2841384.9017053233
788,56.21428571428571,,,,2228611.7397258254,2436914.4702948527,,,2582247.044086921,2080614.9560890268,,3539187.580273076,3067117.1011791322,,3036971.1264364016,2834155.1036351128,3076827.881374468,2164062.856104215,2351955.666293952,2544544.8608274343
789,56.285714285714285,,3020399.43262944,,2261511.401160695,2473154.1085432856,1981059.7183746211,,2396118.1310165017,1945678.5864001052,,3230158.621607552,3105547.296104815,,3383707.7607865506,2877589.147406475,2866917.9318767814,2320935.5075409412,2666439.7210834916,2671546.483891671
790,56.35714285714285,,3082444.9864829774,,2194373.636101261,2533566.1265517133,2184514.2911657384,,2658199.1622042363,1929886.716743477,,3422357.702390105,3063333.089305751,3083609.2235937165,,3162364.097752662,2791889.7677994124,2358574.7581807836,2434073.246145662,2900368.1395762498
791,56.42857142857142,,2854312.7855790667,,2196710.197743785,2230244.24420702,2407025.993192668,,,2072520.4998057494,,3394345.5758721177,3002499.373719432,3390013.5330235194,3298687.419215168,3048019.6940094735,2663586.0237867055,,2605161.262311014,2718543.730324512
792,56.5,,3338111.4601322482,,2153657.6148766684,2299478.1483598994,2129907.626566974,,2567570.088606833,2180335.443181069,2689343.13416536,3422099.419337038,2933678.658679038,3452185.701986724,3102572.8175260057,3091976.1954942388,,2028299.4850730957,2485622.3950799294,2409689.0632729703
793,56.57142857142857,,,,2185367.659828939,2353770.9752171957,2254361.857398334,,2642906.318146687,2159614.7969756764,,3250134.455210593,2933678.658679038,,2934744.406553298,2762238.186502987,,,2374694.88990138,2778099.4034621553
794,56.64285714285714,,3010175.081152709,,2285732.819333984,2313765.4266045867,2247348.2441600333,,,2305163.3956008744,,3399357.855897302,2829863.977407165,2930863.2703225836,,3086682.785273577,2966966.825695244,1982008.5496388725,2614775.618091663,2989935.8237274303
795,56.71428571428571,,,,2096798.5780308126,2513473.377529185,2236439.3715981822,,2566050.446012992,2241586.8764750706,,3424616.320063991,3333060.54458524,3009147.354340118,2909226.540552155,3082451.8063105005,2973188.7969661895,2512425.4607608975,2568558.2739860993,2765202.847214489
796,56.785714285714285,,,,2180022.287432847,2491457.435942727,,,2717712.9369506408,2314591.104155245,,3299098.322357144,3120533.6002678913,3372345.033360003,,3049752.2406274835,2712807.2445444744,2295207.8275056193,2589193.397707046,2913906.142572359
797,56.85714285714285,,2947682.8333458127,,2112100.6866477705,2510963.6150112716,2189712.1351390523,,2622134.1141271093,2190966.859213346,2766484.08098146,3222301.65615034,2907587.24767071,,,3089204.2419379894,2918399.8558685365,2091821.1797859964,2420666.924181602,2440737.6463940674
798,56.92857142857142,,2829798.3605003413,,,2329541.009696123,2257223.789681334,2157283.7215724764,2713356.8287831685,2402178.2015659614,,3369057.5425536158,3235092.6124189137,,3083141.0590265985,2927081.2964767185,,2011588.2469116636,2543381.408558626,
799,57.0,,2931786.998609054,,2126972.1798875807,2349602.6212426373,2261432.919235761,,2852607.8901848886,2128752.6722157113,,3533540.167137798,2859587.7313347785,2923318.417276443,2918586.820726307,3039795.883300707,,,2529131.0350242257,
800,57.07142857142857,,,,1971595.6186305806,2423258.3530028113,1937119.7590080588,,2764923.740835938,2317283.4973719907,,3451788.0639458396,2959116.0994271473,3363741.8321459233,,2820741.0577913155,,,2510236.273235282,
801,57.14285714285714,,3016935.9252895685,,2287942.2752839737,2263607.189653497,2085777.1640967864,2619708.212935811,2575622.2921592277,2150713.2564158966,,3390114.803059225,3033583.835144581,,,2910082.6746367104,,,2444290.830918417,2473036.409655945
802,57.21428571428571,2223637.725007437,3129209.4826600445,,2257742.105414921,2430880.770813082,2304111.0237668036,,2556675.4261079794,2272436.0238166135,,3353205.4212414334,3049650.8008762673,,,2769333.664038311,2696809.994599991,2344937.329062438,2489500.208667017,2575529.9101408613
803,57.285714285714285,2252292.5375761944,,,2301819.543011974,2353596.88503094,2141256.0084983683,,2622282.9575124816,2229721.2327273153,,3340433.0511824684,3018089.4608977735,3401688.9417390865,,3058744.7820087997,2804751.2804387608,2499742.039864873,2678623.9549865727,2528264.032015141
804,57.35714285714285,2379654.7796031,,,2246828.447602351,2354914.828336391,2215129.5791928205,,2725269.8422948294,2028754.3245105043,,3578335.462306998,2987510.377779266,3552015.7502166536,3466578.921328001,3332368.3639634983,2702693.332924631,,2583222.9658090533,2828219.6935604904
805,57.42857142857142,2272510.355997553,,,2280095.6405784697,2467434.846924488,2165171.259811357,,2671173.7396638915,2294772.4610699317,,3301521.71411057,3084107.2082242453,,2975064.9473483614,3064161.8651661496,2953075.0622568857,,2558027.7582413317,2356966.282478182
806,57.5,2215488.282547362,,,2055845.1993400662,2295260.7344110296,2200720.180732814,,2638794.80755834,,,3367280.3171837493,3032847.6860757153,3212811.5417817556,3177790.027946572,3157953.4269882673,2712614.281250598,,2639553.6578816967,
807,57.57142857142857,,2974774.01312063,,2287595.1064030346,2615708.768107502,2192655.5255361544,2462763.926961423,2633539.0105355885,2183325.862087255,,3332276.091896309,3137540.971743429,3422082.970013404,,3004653.1267672232,,,2553851.862241569,
808,57.64285714285714,,,,2529997.9043082413,2430188.860533341,2043635.406934904,2573140.8892529304,2862463.807494754,2134734.34667126,,3441989.656105821,3002232.8439248283,3240982.598966873,,2935139.0228679636,,,2692515.2856864687,
809,57.71428571428571,,,,1855652.713490694,2693659.467788746,2013269.136517637,,2685154.3117274605,2082523.9077793844,2724287.0817910777,3376616.7152506295,2766448.669561192,,2891360.6855629454,3083178.3554276605,,2023946.3729217383,2692440.1695522293,2332557.862891581
810,57.785714285714285,,,,2344517.3504387923,2354649.241051082,,,,2298870.8141315295,,3373140.9892651867,2986395.393438664,,,3028392.5485715135,,2473203.322176176,2426091.676837956,2560890.6401453554
811,57.85714285714285,,,,1987002.6344144407,2372153.1211582473,2177020.8592027775,2372776.917694669,2829745.1309617665,2244592.258930838,,3348890.6562350043,2865398.509108415,3319294.545590048,3135174.5858507277,2912595.9183670054,2809514.0005978756,2266293.7496886184,2662126.10539904,2816722.4699162296
812,57.92857142857142,,3253429.4451787905,,,2520379.7790429825,2235177.6257202923,,2681293.525100719,1978729.1109841038,,3416188.6596614188,3051847.35649778,3373808.8367076144,3118696.660839269,2962653.7685805447,,2338796.4297987986,2701485.4415778937,2635962.289356152
813,58.0,,3101638.332521821,,,2368917.6992413825,1928293.2094447638,2720924.9553230484,2794097.362432339,2036405.2139659773,,3480057.573032803,3355741.7239595866,,3030063.0762361917,3083236.3488948513,,2096210.7575170582,2682639.4634487545,2543065.197822694
814,58.07142857142857,,3102531.2306823344,,2563185.20206443,2329403.7570570083,2195914.857778417,,2538906.81060486,2052862.9845964748,,3475791.0223956816,3219751.283379968,3050335.8833549595,,2796640.381961153,,,2726615.395398862,
815,58.14285714285714,,3030905.368654174,,2317049.516634328,2213634.7456879127,2349615.0085825636,2534428.4161390145,,2572634.507769264,,3446756.9788216744,3196291.6148820603,3262431.5508334297,,2905400.365964161,,,2815524.4753224277,
816,58.21428571428571,,2918592.811954682,,2425009.8592995647,2546346.9305697503,2214194.7447104636,2712442.7960186307,2509181.614663273,2630966.240759917,,3402297.458453304,3093671.316004644,3330330.730544086,,3169447.7337328116,2846927.675080826,2020289.52597684,2567646.2619985235,2103395.005788913
817,58.285714285714285,,2638700.4283081307,,2398460.388962008,2645647.1643131413,2050526.191105658,,2674052.873086801,2415668.040687405,,3270107.2084786347,3038632.454910079,3163914.0247443053,,3118469.1350850915,2728580.533782353,,2524677.2530507743,2591583.533033582
818,58.35714285714285,,3014509.7444709954,,2178715.995747273,2347446.70090842,2187081.7346813325,,,2537976.346993504,,3446478.360190726,,,3215349.7961760536,3220289.529686337,2950574.289783463,2503786.6830541096,2528558.6556291822,2287214.7197617018
819,58.42857142857142,,,,,2365133.564394961,2265836.1756215957,2434250.4394278494,,2281239.8506276384,,3614652.439249663,3149094.600256312,,3065356.8084110525,2992659.1842954257,2892787.3313660817,2343535.8390893554,2509789.0160922552,2393672.6045041718
820,58.5,,3097874.841514296,,2283614.879572134,2325613.56717938,,,2705422.8025726676,2344374.645560419,,3279513.539830596,2890312.127229108,3289237.6644230285,3169594.439772678,3031185.3177009444,,2555614.2512439773,2607036.9161007097,2550690.6927662445
821,58.57142857142857,,,,2430955.4491548818,2320228.834285588,,,2509763.651607037,2142117.4136324218,,3231500.586332381,2977140.381862457,3169920.254785928,,2962793.9444367983,,2256646.70343147,2554440.7147061713,
822,58.64285714285714,,3192964.421652505,,,2423868.279140416,2194741.554103285,2448622.2306973278,2392638.2612988814,2206293.710432194,,3497375.957055077,2950073.1513508605,3346078.9488867624,,2866054.7142711203,,,2491010.6030781455,
823,58.71428571428571,,3178615.1850290867,,,2261394.232739751,2176596.9486930785,2228454.7115569906,2738729.577545003,2298242.8351927986,,3322575.3695232784,3008330.7411137116,3410914.743724204,3171046.135736293,3056354.242882421,2686677.374013021,,2425381.353986223,2564576.3612740478
824,58.785714285714285,,,,2340666.4207665017,2392479.2704116185,2288656.33927663,,2561503.9622559855,2112174.2585713603,,3354743.330772073,3128599.3281411547,,,3073540.5442225114,2950111.0836930443,2103120.3775006956,2577577.8366028313,
825,58.85714285714285,,3150775.275280569,,2590888.005562572,2377836.6702462337,1872834.5611405917,,2724409.2687926874,2047144.4014488242,,3427298.886314537,2956179.0638506804,3210041.697525764,,3013745.435974008,2941605.2692633485,2091860.3750330703,2542523.5616234876,2764353.027684155
826,58.92857142857142,2173243.7239490286,3323619.065224595,,2574691.581015229,2331680.68075594,1992246.322047736,2412961.879137165,2599402.775277921,2351928.705951491,,3676370.954251055,3071635.710638314,3266415.0194900706,,3144487.72478321,2905827.668933618,2324287.544497902,2522587.3021907867,
827,59.0,2316965.615076064,2753782.348861013,,2260342.4034917518,2317799.1211789725,2087860.5666857972,2302907.5296775233,2644075.146806564,2264306.231123187,,3473073.353106703,2972139.0204055393,3074994.153455329,,2846427.850889368,2907186.309975145,2458813.5646264856,2671556.6142603033,
828,59.07142857142857,2324143.357269639,,,,2222378.640253771,2207092.4297872377,,2501722.528459371,2420309.8348752335,,3329394.1701905923,3216557.830504637,3477019.2681090264,,2670034.3926995364,,,2590010.1502894186,
829,59.14285714285714,,3460126.6730395807,,2162333.6310584806,2323342.0797835803,2049086.9438768076,2392816.5873190416,2706392.9687548676,2345403.7129306733,,3469251.924531803,3179677.35376187,,,3027724.7803145945,,2278694.811659768,2656990.5482059456,
830,59.21428571428571,,2996575.559670342,,2431178.649708506,2493049.061914273,2120680.3813767307,,2446465.931070915,2348017.069386014,,3211393.4536560746,3149156.498024588,,,2891268.8908402477,,2380480.064842907,2766071.159648786,
831,59.285714285714285,,3180322.409901913,,2269914.84031777,2481226.1796825174,2440378.0467687133,,2676846.5054986933,2269231.375479094,,3364216.677870937,3056727.531958441,,,3059425.530880083,2969074.4593534363,2492192.6844071248,2535041.361358682,
832,59.35714285714285,,,,2062258.9143664856,2418786.377194653,2094712.2618246132,2556877.87058934,2618907.468573036,2388883.1151933423,,3509100.898020915,3242729.4824073887,,,2899263.40512026,2950996.4870997122,2549279.664327563,2524631.4794790014,
833,59.42857142857142,,2926800.808649564,,2293333.751152098,2395229.5094656167,2065731.5234111075,2569060.899555534,2716579.0243399055,2383727.2559000985,,3368830.2834445396,3261273.9318409488,3175125.8103342736,3126630.372647078,2814424.2591734068,3197997.8432621285,2472978.1679842924,2665640.1144781904,2759090.1080352534
834,59.5,,3159890.76949021,,2229143.0760541647,2299742.1551579535,2329531.542453229,2876720.7762405183,2710258.6656811284,2372583.675636537,,3380825.3833258017,2944685.973647851,3299956.6002176087,3190999.371197623,3084673.6663430105,3002725.2449887176,2464903.8713313867,2629596.15058506,2476856.3702766094
835,59.57142857142857,,2990598.514556147,,,2264665.4129239493,2235896.2209843495,,,2225944.5431121625,,3294101.497844023,3153355.794985746,3218367.2411154495,,3124229.477002425,,2621156.825142298,2700682.365161038,
836,59.64285714285714,,3118506.202025767,,2253611.76847387,2311375.4936138936,2322090.6919573625,2340787.331036829,2496950.1817623037,,,3566063.465712099,3254667.678641588,3371793.135489951,,2803878.3338065883,,2692371.544870915,2773586.843757728,
837,59.71428571428571,,3241780.503556914,,2244058.5535923145,2492123.682011776,,2422243.60354693,2684483.299143524,,,3322462.7412926736,3180960.6598245683,3236441.5448415596,3110876.3594232085,2940717.7253735233,,2683416.4027842353,2641263.713508124,
838,59.785714285714285,,,,2039654.68091265,2296193.1994219036,2213697.1683393694,2472078.5248469044,2654846.539168052,,,3458493.883204274,2973373.8069490916,3193964.606451669,,2903881.740513301,,2689977.4334512157,2623752.008040327,
839,59.85714285714285,,,,,2351225.049716588,2330926.30849988,2406726.4088227977,,2304905.6007481837,,3292555.6739647454,2976451.208864634,3017799.2396895722,3511117.689483245,2825470.5180386435,2975909.037828647,2188881.498599934,2620936.7456745426,
840,59.92857142857142,,,,2387627.83046969,2479679.1183244027,,,2719413.078059772,2231958.7460556338,,3520607.912856913,3071687.9894584334,2929482.1252875817,2908608.2458357494,3007335.320546953,3463168.694355213,2481928.3466860065,2623551.234448067,
841,60.0,,,,2434502.181513434,2615276.9508717014,1972890.2293247485,2439842.2684659897,2642540.0115558435,,,3331596.625617535,3109469.7825994077,2929482.1252875817,3033291.712689088,3028740.623430341,3083642.421221093,2349896.652996912,2680021.4327384857,2519320.8530426086
842,60.07142857142857,,2968242.8461571727,,2400406.10005799,2400473.092494569,2196906.939753635,2374418.445591178,2616219.769686754,,,3356070.772800266,2962192.085471267,3520351.6528104255,,2835256.7997994274,3054574.2721579983,2627720.5176736917,2655842.9267583787,
843,60.14285714285714,,2868982.238903666,,2337675.701183137,2277653.3817128716,2189194.5295345047,,2695374.8377660136,2035124.0140514858,,3382023.044816442,3137879.2669472448,3436388.5522111435,,3028167.53750537,3046966.5103255766,2618029.150938207,2589264.843816394,2454467.221590064
844,60.21428571428571,,2951397.1250651255,,2354529.0208363696,2473352.5742475935,2231353.3402559794,2463674.565183104,2707660.524458443,2207085.1725173076,,3537102.2824801714,3133192.724870812,3403456.5384285646,,2812622.027233956,3024670.186237728,2594988.083762282,2724181.146456851,2694410.29782127
845,60.285714285714285,,,,2112698.404793201,2175911.7730667763,2430387.4881137526,2349830.934820987,2609040.4000274125,2143211.340432054,,3377423.059712777,3005426.4239942674,3209079.6761902156,,2982788.156007073,2916345.424910633,2539854.102776901,2835141.7584410743,
846,60.35714285714285,,,,2284744.807080472,2385289.230615926,2355828.5552333454,2606756.17377467,2417871.819446954,2409274.90530627,,3411437.009645892,3106808.7894255053,3444574.844472039,,2863655.7290326343,,,2542299.8279888495,
847,60.42857142857142,,2939029.3322002096,,2029171.1775513166,2554550.381009987,2464323.658983135,2452834.143142679,2711533.3656862034,2338901.9975880906,,3393852.0142042516,3090351.0850379765,3120165.188118857,,2850430.688156405,3008310.8743387647,2357752.9357240433,2515613.6812750422,
